5.3299999	2.6700001	0	2.6700001	22.67	2	2	5.3299999	0	1.33	0	4	3.3299999	16.67	5.3299999	5.3299999	8	4.6700001	4	22	51.330002	51.330002	4	26	52.669998	4.6700001	8.6700001	22	5.3299999	9.3299999	1.33	2	2	0.67000002	0.67000002	0.67000002	0.67000002	6	16.67	6.6700001	10	10.67	8	4	0	8	47.330002	2	0.67000002	5.3299999	1.33	0.67000002	4.6700001	6	4	13.33	4.6700001	4	8	2.6700001	0	0.67000002	2.6700001	4	12.67	0	0.67000002	2	2	0.67000002	0	3.3299999	0.67000002	3.3299999	2.6700001	2.6700001	0.67000002	0	0.67000002	0.67000002	2	4.6700001	0	0	0	0	0	0.67000002	5.3299999	0.67000002	5.3299999	0	8	0	1.33	0.67000002	0	0	6	6	13.33	16.67	26	4	11.33	4.6700001	0	0.67000002	0	0	0.67000002	0	0	0	0.67000002	0	0.67000002	11.33	1.33	10	6	0	0	0	0	0	3.3299999	3.3299999	0.67000002	0	1.33	1.33	3.3299999	0	0.67000002	0	0.67000002	0	0	4.6700001	4.6700001	0.67000002	14.67	27.33	14.67	21.33
0.67000002	0	0	0	0	0	0	0.67000002	0	0	0.67000002	0.67000002	0.67000002	2.6700001	0	0.67000002	2	0.67000002	3.3299999	4	20.67	28.67	2	0	4.6700001	3.3299999	2	9.3299999	4	0.67000002	0	1.33	1.33	0.67000002	0	0.67000002	2	7.3299999	38.669998	14.67	6	3.3299999	22	12.67	0	1.33	9.3299999	0.67000002	0.67000002	2.6700001	1.33	0.67000002	0	1.33	4.6700001	19.33	17.33	20.67	19.33	2.6700001	0	0	2	2	10.67	0	0.67000002	0.67000002	0.67000002	0	0	1.33	2	4.6700001	12.67	4.6700001	4.6700001	3.3299999	4	2.6700001	7.3299999	20.67	1.33	0.67000002	0.67000002	0	0	0	12	6	32.669998	2	6	0.67000002	5.3299999	7.3299999	1.33	6	24	24.67	33.330002	38	28.67	6.6700001	20	4.6700001	0	0.67000002	2	1.33	2	1.33	0	12.67	3.3299999	3.3299999	10.67	18	0.67000002	14	11.33	0.67000002	0.67000002	3.3299999	0	0.67000002	6.6700001	14	2	0	2.6700001	0.67000002	8.6700001	0.67000002	2.6700001	1.33	6	1.33	2	16	8	1.33	20.67	26.67	12.67	16.67
0	0	0	0	0.73000002	0	0.73000002	0	2.1900001	0	0	0	0	0	0	0.73000002	0	0	4.3800001	0.73000002	5.8400002	13.14	0	0	2.9200001	0	5.1100001	10.95	0.73000002	0.73000002	0	0	6.5700002	4.3800001	2.9200001	1.46	1.46	0.73000002	6.5700002	0.73000002	0.73000002	0	2.9200001	0.73000002	0	0.73000002	2.1900001	0	0	2.1900001	0	0	0	0	0	6.5700002	2.9200001	11.68	0.73000002	1.46	1.46	0.73000002	2.9200001	0.73000002	4.3800001	0.73000002	0.73000002	0.73000002	2.9200001	0	0.73000002	4.3800001	0	2.1900001	4.3800001	2.9200001	3.6500001	2.9200001	5.1100001	3.6500001	7.3000002	18.25	1.46	1.46	3.6500001	0.73000002	0	0.73000002	0.73000002	4.3800001	36.5	0	0.73000002	0.73000002	5.1100001	10.22	1.46	16.790001	14.6	7.3000002	2.1900001	1.46	12.41	4.3800001	29.200001	18.98	4.3800001	2.1900001	4.3800001	5.1100001	2.9200001	3.6500001	0.73000002	8.0299997	5.8400002	5.8400002	2.1900001	19.709999	0	1.46	0.73000002	2.1900001	1.46	10.22	2.1900001	9.4899998	16.059999	23.360001	1.46	34.310001	30.66	42.34	6.5700002	8.0299997	6.5700002	18.98	21.9	5.1100001	5.1100001	48.18	7.3000002	2.1900001	3.6500001	45.990002	1.46	10.95
0.72000003	0.72000003	0	0	0	0	0	0	0.72000003	0	0	0	0	2.8800001	0	1.4400001	0.72000003	0	4.3200002	2.8800001	7.1900001	15.83	0.72000003	0	2.1600001	0	3.5999999	5.04	0	0	0.72000003	0.72000003	0.72000003	0.72000003	2.1600001	1.4400001	0.72000003	0.72000003	10.79	0	2.1600001	3.5999999	0.72000003	0.72000003	0.72000003	0	2.1600001	0	0	0.72000003	0	0	0	1.4400001	0.72000003	2.1600001	5.04	13.67	2.1600001	5.04	0.72000003	2.1600001	6.4699998	5.04	7.9099998	1.4400001	0.72000003	0	1.4400001	0	0.72000003	4.3200002	1.4400001	0	2.1600001	1.4400001	1.4400001	0.72000003	8.6300001	2.8800001	7.1900001	15.11	0	3.5999999	1.4400001	0	0	0.72000003	0.72000003	0.72000003	25.9	0	1.4400001	3.5999999	2.8800001	7.1900001	2.8800001	18.709999	12.23	9.3500004	5.7600002	1.4400001	21.58	8.6300001	38.849998	16.549999	2.1600001	6.4699998	10.07	18.709999	5.7600002	1.4400001	2.1600001	8.6300001	2.8800001	3.5999999	4.3200002	10.79	0	2.1600001	0.72000003	0	0	8.6300001	0.72000003	2.1600001	25.9	25.18	0.72000003	17.27	31.65	20.860001	6.4699998	2.1600001	15.83	24.459999	41.73	17.99	18.709999	65.470001	2.8800001	0	1.4400001	39.57	3.5999999	7.1900001
0	0	0	0	0	0	0	0	0.77999997	0	0	0	0	0	0	0	0	0	1.5599999	1.5599999	10.16	18.75	0	0	21.879999	0.77999997	19.530001	4.6900001	0	0	0	0	1.5599999	1.5599999	0	0	0	3.1300001	10.94	3.9100001	0	0	0	0	1.5599999	3.1300001	10.16	2.3399999	7.8099999	3.1300001	0	2.3399999	0.77999997	0	0.77999997	0	0.77999997	0.77999997	0.77999997	0	0	0.77999997	0	0	2.3399999	0	0.77999997	8.5900002	7.0300002	7.0300002	0	0	0	0.77999997	2.3399999	3.1300001	0.77999997	2.3399999	0.77999997	4.6900001	7.0300002	12.5	0	3.1300001	0	21.879999	2.3399999	0	1.5599999	2.3399999	17.969999	0	0.77999997	1.5599999	0.77999997	4.6900001	1.5599999	1.5599999	0	0	0.77999997	0	4.6900001	1.5599999	3.9100001	7.0300002	0	0.77999997	0.77999997	0	0	0.77999997	0	0	0.77999997	0.77999997	0	25	27.34	0	0.77999997	54.689999	3.1300001	6.25	0.77999997	3.9100001	7.0300002	15.63	0	0	0	3.1300001	0	0.77999997	3.1300001	0	2.3399999	1.5599999	0	10.94	11.72	0	10.16	18.75	0.77999997	20.309999
0.80000001	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0.80000001	0	0.80000001	0.80000001	3.2	4	12.8	16.799999	0	0	2.4000001	2.4000001	2.4000001	4	0	0	0	0	0	0	0	0	0.80000001	0	16	10.4	51.200001	2.4000001	14.4	2.4000001	0	0	5.5999999	0	0.80000001	0.80000001	0	0	0	0	1.6	11.2	5.5999999	7.1999998	1.6	0.80000001	0	0	0.80000001	1.6	8.8000002	0	1.6	2.4000001	0.80000001	0	0.80000001	0.80000001	0	4	4	4.8000002	0	2.4000001	8	6.4000001	8.8000002	24.799999	0	0.80000001	0.80000001	0	0.80000001	0.80000001	3.2	0.80000001	6.4000001	0	2.4000001	0	3.2	3.2	0.80000001	0.80000001	5.5999999	4	16.799999	13.6	21.6	4.8000002	13.6	5.5999999	0	6.4000001	2.4000001	1.6	0	0	1.6	1.6	3.2	0	4.8000002	7.1999998	0.80000001	4	3.2	0.80000001	0	0.80000001	0	0.80000001	5.5999999	16	0.80000001	0	0.80000001	3.2	3.2	1.6	3.2	4	12.8	5.5999999	1.6	24.799999	12	3.2	16	21.6	12	10.4
0	0.80000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80000001	0	0	4	0	6.4000001	18.4	0	0	0.80000001	2.4000001	0.80000001	5.5999999	0	0	1.6	0	0.80000001	0	1.6	3.2	0	0	5.5999999	0.80000001	1.6	0	1.6	1.6	0	0.80000001	3.2	0	0.80000001	0	0	0.80000001	0.80000001	0	5.5999999	9.6000004	9.6000004	27.200001	4.8000002	1.6	0.80000001	1.6	0.80000001	0	1.6	0	0.80000001	0.80000001	0.80000001	0	0.80000001	1.6	2.4000001	0	2.4000001	0	0	2.4000001	1.6	0.80000001	0.80000001	6.4000001	0	0.80000001	0	0	0	0	0.80000001	0.80000001	2.4000001	0	0	0	0.80000001	1.6	0	4.8000002	2.4000001	2.4000001	8	8.8000002	31.200001	4	52.799999	22.4	2.4000001	7.1999998	1.6	2.4000001	0.80000001	0.80000001	0	1.6	2.4000001	1.6	7.1999998	12	0.80000001	4.8000002	4	0.80000001	0	0.80000001	0	0.80000001	16	12	0	15.2	10.4	26.4	7.1999998	5.5999999	4	11.2	25.6	1.6	6.4000001	61.599998	2.4000001	0	4.8000002	28	2.4000001	4.8000002
3.5999999	2.8800001	0.72000003	1.4400001	5.04	0	0	0.72000003	0	0	0	0.72000003	0.72000003	24.459999	12.23	3.5999999	3.5999999	6.4699998	3.5999999	22.299999	38.130001	34.529999	2.8800001	0	4.3200002	5.04	1.4400001	6.4699998	2.1600001	2.1600001	0.72000003	0.72000003	0	0	0	2.8800001	0	3.5999999	26.620001	10.07	5.7600002	11.51	10.79	4.3200002	0	0.72000003	23.74	0.72000003	0.72000003	0	0.72000003	0	0	2.1600001	7.1900001	19.42	15.83	11.51	30.219999	3.5999999	0	0	1.4400001	2.1600001	15.11	0	0.72000003	0.72000003	0	0	0	0.72000003	0.72000003	10.07	5.7600002	2.1600001	1.4400001	0	1.4400001	0	2.1600001	11.51	2.1600001	0	2.8800001	0	0	0	3.5999999	1.4400001	5.04	0	7.9099998	0.72000003	2.1600001	0	0	0.72000003	3.5999999	4.3200002	30.940001	17.99	24.459999	5.04	10.79	5.04	0	5.04	0	0	0	0	0	0.72000003	0	1.4400001	2.1600001	8.6300001	1.4400001	14.39	10.79	0	0	0	0	0	2.1600001	6.4699998	0	0	2.8800001	1.4400001	0.72000003	0	0	1.4400001	3.5999999	0.72000003	0.72000003	5.04	10.79	1.4400001	25.9	13.67	19.42	10.07
0	0	0	0	0	0	0	0	0	0	0.72000003	0	0	2.8800001	0	0.72000003	1.4400001	2.1600001	10.07	3.5999999	17.99	18.709999	0.72000003	0.72000003	1.4400001	0.72000003	0.72000003	2.8800001	0	0.72000003	0	0	0.72000003	2.1600001	0	1.4400001	0	1.4400001	17.27	8.6300001	44.599998	0	9.3500004	1.4400001	0	0	5.7600002	0	0	1.4400001	0	0	1.4400001	0	0.72000003	10.07	8.6300001	8.6300001	8.6300001	0	0	0	1.4400001	0	0	0.72000003	0	0	2.1600001	0	2.1600001	3.5999999	0	1.4400001	4.3200002	3.5999999	1.4400001	2.1600001	9.3500004	9.3500004	11.51	21.58	1.4400001	5.04	0	0	0.72000003	0	3.5999999	1.4400001	15.83	0.72000003	0	0	6.4699998	4.3200002	0	5.04	5.04	10.79	12.23	10.79	25.9	7.1900001	23.02	14.39	1.4400001	7.1900001	7.1900001	8.6300001	4.3200002	0	2.8800001	0.72000003	5.04	1.4400001	2.8800001	10.79	0	1.4400001	4.3200002	0	0.72000003	2.8800001	0	1.4400001	22.299999	20.139999	0	5.04	10.07	3.5999999	5.04	5.04	12.95	18.709999	31.65	28.059999	12.95	49.639999	5.7600002	0.72000003	3.5999999	29.5	6.4699998	12.23
0.77999997	1.5599999	0.77999997	0.77999997	3.9100001	0	0	0.77999997	0	0.77999997	0.77999997	0	0.77999997	21.09	2.3399999	2.3399999	5.4699998	8.5900002	14.06	32.810001	44.529999	25	0	0.77999997	3.1300001	1.5599999	4.6900001	5.4699998	0.77999997	0	0	0	0	0.77999997	0	0	0	4.6900001	35.16	24.219999	2.3399999	1.5599999	3.9100001	1.5599999	0	0	23.440001	1.5599999	0.77999997	0	0	0	0	0	1.5599999	3.1300001	1.5599999	1.5599999	3.9100001	0	0	0	0.77999997	0.77999997	7.0300002	0	0	1.5599999	0	0	0	0	0	7.0300002	2.3399999	1.5599999	0	0.77999997	1.5599999	0.77999997	2.3399999	7.8099999	0.77999997	0.77999997	0	0	0	0	9.3800001	0.77999997	4.6900001	0	9.3800001	0	0.77999997	0.77999997	0	0	0.77999997	1.5599999	2.3399999	3.1300001	3.9100001	0	3.9100001	4.6900001	0	3.1300001	0.77999997	0	0	0	0	0	0	0.77999997	0	10.16	1.5599999	6.25	0.77999997	2.3399999	0	1.5599999	0	0	1.5599999	7.0300002	0	0.77999997	0	0.77999997	0.77999997	1.5599999	0.77999997	0.77999997	0.77999997	0	0.77999997	3.9100001	15.63	0.77999997	36.720001	8.5900002	8.5900002	12.5
2.4200001	3.23	2.4200001	1.61	1.61	0.81	0	0.81	0	0	0	0.81	0	12.9	4.8400002	2.4200001	2.4200001	12.9	10.48	33.869999	37.900002	24.190001	0.81	0.81	4.0300002	2.4200001	0.81	14.52	0.81	0.81	0	1.61	0.81	3.23	0.81	0.81	0	4.0300002	34.68	25	2.4200001	0.81	4.0300002	3.23	0.81	0.81	21.77	0	0	0	0	0	0	0	4.0300002	8.0600004	3.23	3.23	6.4499998	0	0	0	0.81	2.4200001	9.6800003	0	2.4200001	0.81	0	0	0	0	0	3.23	1.61	3.23	1.61	2.4200001	0	2.4200001	4.0300002	9.6800003	0.81	0.81	0	0	0.81	0.81	5.6500001	2.4200001	7.2600002	0.81	7.2600002	0	0.81	1.61	0	0	0.81	1.61	4.8400002	5.6500001	4.8400002	1.61	9.6800003	3.23	0	1.61	1.61	1.61	0	0	0	0	4.0300002	0.81	0	4.0300002	1.61	1.61	1.61	0	0.81	0.81	0	0.81	0.81	11.29	0	0.81	2.4200001	1.61	1.61	0.81	2.4200001	0	0.81	0	0	4.8400002	8.8699999	0	25	13.71	10.48	12.1
4.29	1.4299999	0	0	6.4299998	0	0	0	0	1.4299999	0	0.70999998	1.4299999	7.8600001	2.8599999	1.4299999	5.71	2.1400001	2.1400001	15	51.43	56.43	2.1400001	2.8599999	7.8600001	2.8599999	2.1400001	37.860001	12.86	7.8600001	2.8599999	6.4299998	1.4299999	2.8599999	0	1.4299999	3.5699999	2.1400001	27.139999	9.29	3.5699999	37.860001	18.57	13.57	0	5.71	47.139999	3.5699999	2.1400001	2.1400001	1.4299999	0	0.70999998	69.290001	2.8599999	16.43	5	3.5699999	11.43	1.4299999	0	0	2.8599999	2.8599999	17.139999	0	1.4299999	0	0.70999998	0.70999998	0	0.70999998	2.1400001	2.8599999	2.1400001	1.4299999	0	0	0.70999998	0	0	5	0.30000001	0	0.70999998	0	0	0	12.86	0.70999998	5.71	0	8.5699997	0	0	0.70999998	0	0.70999998	7.8600001	7.1399999	10	26.43	8.5699997	1.4299999	10	4.29	0	0	0	0	0	0	0	0.70999998	0	0	0	5.71	0	5	3.5699999	0	0	0.70999998	0	0.70999998	0.70999998	5	3.5699999	0	1.4299999	0	2.8599999	0	0.70999998	0	0.70999998	0	0	4.29	6.4299998	1.4299999	22.139999	23.57	35	17.860001
